hruId,lat,lon,date,sw,wyld,et,precip
1,36.211,129.176,10/20/2019,105.0,0.121,0.642,0.0
1,36.211,129.176,10/21/2019,104.0,0.115,0.515,0.0
1,36.211,129.176,10/22/2019,103.0,0.11,0.547,0.0
1,36.211,129.176,10/23/2019,101.0,0.105,0.283,0.0
1,36.211,129.176,10/24/2019,100.0,0.101,0.197,0.0
1,36.211,129.176,10/25/2019,99.0,0.0968,0.509,0.0
1,36.211,129.176,10/26/2019,97.7,0.0931,0.483,0.0
1,36.211,129.176,10/27/2019,96.5,0.0897,0.459,0.0
1,36.211,129.176,10/28/2019,95.3,0.0865,0.442,0.0
1,36.211,129.176,10/29/2019,94.2,0.0835,0.337,0.0
1,36.211,129.176,10/30/2019,93.1,0.0808,0.446,0.0
1,36.211,129.176,10/31/2019,92.0,0.0781,0.439,0.0
1,36.211,129.176,11/1/2019,90.9,0.0755,0.452,0.0
1,36.211,129.176,11/2/2019,89.9,0.073,0.327,0.0
1,36.211,129.176,11/3/2019,88.9,0.0706,0.36,0.0
1,36.211,129.176,11/4/2019,88.1,0.0684,0.222,0.0
1,36.211,129.176,11/5/2019,87.1,0.0664,0.363,0.0
1,36.211,129.176,11/6/2019,86.2,0.0644,0.377,0.0
1,36.211,129.176,11/7/2019,85.3,0.0624,0.292,0.0
1,36.211,129.176,11/8/2019,84.4,0.0605,0.317,0.0
1,36.211,129.176,11/9/2019,83.6,0.0587,0.309,0.0
1,36.211,129.176,11/10/2019,89.7,0.102,0.25,7.0
1,36.211,129.176,11/11/2019,89.1,0.0673,0.315,0.3
1,36.211,129.176,11/12/2019,88.3,0.0665,0.371,0.0
1,36.211,129.176,11/13/2019,87.7,0.0653,0.0831,0.0
1,36.211,129.176,11/14/2019,87.0,0.0642,0.227,0.0
1,36.211,129.176,11/15/2019,86.2,0.0629,0.288,0.0
1,36.211,129.176,11/16/2019,85.4,0.0616,0.313,0.0
1,36.211,129.176,11/17/2019,85.0,0.0603,0.0184,0.0
1,36.211,129.176,11/18/2019,92.1,0.127,0.202,8.0
1,36.211,129.176,11/19/2019,91.4,0.0781,0.19,0.0
1,36.211,129.176,11/20/2019,90.6,0.0761,0.253,0.0
1,36.211,129.176,11/21/2019,89.9,0.0745,0.272,0.0
1,36.211,129.176,11/22/2019,89.1,0.073,0.284,0.0
1,36.211,129.176,11/23/2019,88.3,0.0715,0.299,0.0
1,36.211,129.176,11/24/2019,87.7,0.0701,0.232,0.0
1,36.211,129.176,11/25/2019,87.2,0.0687,0.0601,0.0
1,36.211,129.176,11/26/2019,86.5,0.0674,0.251,0.0
1,36.211,129.176,11/27/2019,86.0,0.0662,0.0787,0.0
1,36.211,129.176,11/28/2019,85.5,0.065,0.0544,0.0
1,36.211,129.176,11/29/2019,84.9,0.0639,0.211,0.0
1,36.211,129.176,11/30/2019,84.4,0.0628,0.169,0.0
1,36.211,129.176,12/1/2019,98.3,3.11,0.0219,21.0
1,36.211,129.176,12/2/2019,97.6,1.46,0.242,0.0
1,36.211,129.176,12/3/2019,96.8,0.817,0.164,0.0
1,36.211,129.176,12/4/2019,96.1,0.491,0.168,0.0
1,36.211,129.176,12/5/2019,95.4,0.318,0.141,0.0
1,36.211,129.176,12/6/2019,94.8,0.222,0.0522,0.0
1,36.211,129.176,12/7/2019,68.0,0.16,26.8,0.0
1,36.211,129.176,12/8/2019,67.5,0.105,0.352,0.0
1,36.211,129.176,12/9/2019,67.0,0.0756,0.38,0.0
1,36.211,129.176,12/10/2019,66.5,0.0591,0.36,0.0
1,36.211,129.176,12/11/2019,66.0,0.0494,0.349,0.0
1,36.211,129.176,12/12/2019,65.6,0.0435,0.357,0.0
1,36.211,129.176,12/13/2019,65.2,0.0397,0.348,0.0
1,36.211,129.176,12/14/2019,64.7,0.0372,0.373,0.0
1,36.211,129.176,12/15/2019,64.3,0.0353,0.373,0.0
1,36.211,129.176,12/16/2019,63.8,0.0339,0.37,0.0
1,36.211,129.176,12/17/2019,63.4,0.0328,0.333,0.0
1,36.211,129.176,12/18/2019,63.0,0.0318,0.377,0.0
1,36.211,129.176,12/19/2019,62.6,0.031,0.343,0.0
1,36.211,129.176,12/20/2019,62.3,0.0302,0.311,0.0
1,36.211,129.176,12/21/2019,62.0,0.0295,0.291,0.0
1,36.211,129.176,12/22/2019,61.7,0.0289,0.292,0.0
1,36.211,129.176,12/23/2019,61.3,0.0284,0.323,0.0
1,36.211,129.176,12/24/2019,61.0,0.0278,0.36,0.0
1,36.211,129.176,12/25/2019,60.6,0.0272,0.364,0.0
1,36.211,129.176,12/26/2019,62.7,0.0307,0.297,2.5
1,36.211,129.176,12/27/2019,62.3,0.0275,0.199,0.0
1,36.211,129.176,12/28/2019,62.0,0.0273,0.151,0.0
1,36.211,129.176,12/29/2019,64.6,0.0333,0.109,3.0
1,36.211,129.176,12/30/2019,65.2,0.0287,0.192,1.0
1,36.211,129.176,12/31/2019,64.8,0.0287,0.111,0.0
1,36.211,129.176,1/1/2020,64.5,0.0285,0.112,0.0
1,36.211,129.176,1/2/2020,64.2,0.0282,0.13,0.0
1,36.211,129.176,1/3/2020,63.9,0.0277,0.143,0.0
1,36.211,129.176,1/4/2020,63.5,0.0273,0.139,0.0
1,36.211,129.176,1/5/2020,63.2,0.0268,0.194,0.0
1,36.211,129.176,1/6/2020,69.1,0.056,0.00428,12.0
1,36.211,129.176,1/7/2020,94.8,3.28,0.0422,27.0
1,36.211,129.176,1/8/2020,94.4,1.4,0.239,0.3
1,36.211,129.176,1/9/2020,93.7,0.792,0.163,0.0
1,36.211,129.176,1/10/2020,93.0,0.489,0.224,0.0
1,36.211,129.176,1/11/2020,92.4,0.328,0.191,0.0
1,36.211,129.176,1/12/2020,91.8,0.238,0.182,0.0
1,36.211,129.176,1/13/2020,91.1,0.175,0.176,0.0
1,36.211,129.176,1/14/2020,90.6,0.138,0.14,0.0
1,36.211,129.176,1/15/2020,90.0,0.116,0.18,0.0
1,36.211,129.176,1/16/2020,89.4,0.102,0.163,0.0
1,36.211,129.176,1/17/2020,88.9,0.0935,0.138,0.0
1,36.211,129.176,1/18/2020,88.3,0.0874,0.129,0.0
1,36.211,129.176,1/19/2020,87.8,0.0831,0.156,0.0
1,36.211,129.176,1/20/2020,87.3,0.0798,0.169,0.0
1,36.211,129.176,1/21/2020,86.7,0.0772,0.234,0.0
1,36.211,129.176,1/22/2020,89.6,0.0888,0.0916,3.5
1,36.211,129.176,1/23/2020,93.8,1.39,0.17,7.5
1,36.211,129.176,1/24/2020,93.1,0.696,0.261,0.0
1,36.211,129.176,1/25/2020,92.5,0.421,0.135,0.0
1,36.211,129.176,1/26/2020,91.9,0.272,0.233,0.1
1,36.211,129.176,1/27/2020,99.5,6.13,0.0753,19.5
1,36.211,129.176,1/28/2020,98.8,2.62,0.181,0.0
1,36.211,129.176,1/29/2020,98.4,1.37,0.268,0.5
1,36.211,129.176,1/30/2020,97.6,0.778,0.197,0.0
1,36.211,129.176,1/31/2020,96.9,0.483,0.172,0.0
1,36.211,129.176,2/1/2020,96.1,0.327,0.233,0.0
1,36.211,129.176,2/2/2020,95.3,0.23,0.3,0.0
1,36.211,129.176,2/3/2020,94.5,0.175,0.245,0.0
1,36.211,129.176,2/4/2020,93.7,0.143,0.301,0.0
1,36.211,129.176,2/5/2020,93.0,0.123,0.209,0.0
1,36.211,129.176,2/6/2020,92.3,0.111,0.226,0.0
1,36.211,129.176,2/7/2020,91.6,0.102,0.244,0.0
1,36.211,129.176,2/8/2020,90.9,0.096,0.249,0.0
1,36.211,129.176,2/9/2020,90.2,0.0913,0.29,0.0
1,36.211,129.176,2/10/2020,89.4,0.0876,0.332,0.0
1,36.211,129.176,2/11/2020,88.7,0.0843,0.318,0.0
1,36.211,129.176,2/12/2020,93.8,0.208,0.145,6.0
1,36.211,129.176,2/13/2020,92.9,0.141,0.397,0.0
1,36.211,129.176,2/14/2020,92.0,0.119,0.532,0.0
1,36.211,129.176,2/15/2020,91.2,0.105,0.375,0.0
1,36.211,129.176,2/16/2020,93.6,0.438,0.334,4.0
1,36.211,129.176,2/17/2020,93.0,0.266,0.162,0.0
1,36.211,129.176,2/18/2020,92.3,0.186,0.309,0.0
1,36.211,129.176,2/19/2020,91.4,0.142,0.437,0.0
1,36.211,129.176,2/20/2020,90.5,0.117,0.482,0.0
1,36.211,129.176,2/21/2020,89.7,0.102,0.444,0.0
1,36.211,129.176,2/22/2020,88.9,0.0929,0.375,0.0
1,36.211,129.176,2/23/2020,88.1,0.0866,0.437,0.0
1,36.211,129.176,2/24/2020,87.3,0.082,0.478,0.0
1,36.211,129.176,2/25/2020,100.0,8.05,0.0786,29.0
1,36.211,129.176,2/26/2020,99.7,3.38,0.418,0.2
1,36.211,129.176,2/27/2020,98.7,1.72,0.416,0.0
1,36.211,129.176,2/28/2020,98.8,0.96,0.224,1.0
1,36.211,129.176,2/29/2020,97.9,0.581,0.336,0.0
1,36.211,129.176,3/1/2020,96.8,0.382,0.536,0.0
1,36.211,129.176,3/2/2020,95.8,0.262,0.507,0.0
1,36.211,129.176,3/3/2020,94.8,0.194,0.437,0.0
1,36.211,129.176,3/4/2020,93.9,0.155,0.419,0.0
1,36.211,129.176,3/5/2020,92.9,0.13,0.481,0.0
1,36.211,129.176,3/6/2020,91.8,0.115,0.621,0.0
1,36.211,129.176,3/7/2020,93.0,0.108,0.278,2.0
1,36.211,129.176,3/8/2020,91.9,0.1,0.638,0.0
1,36.211,129.176,3/9/2020,93.9,0.107,0.509,3.0
1,36.211,129.176,3/10/2020,98.8,2.24,0.227,10.0
1,36.211,129.176,3/11/2020,97.7,1.06,0.624,0.0
1,36.211,129.176,3/12/2020,96.3,0.605,0.823,0.0
1,36.211,129.176,3/13/2020,95.2,0.37,0.569,0.0
1,36.211,129.176,3/14/2020,94.1,0.248,0.592,0.0
1,36.211,129.176,3/15/2020,93.2,0.182,0.425,0.0
1,36.211,129.176,3/16/2020,92.0,0.144,0.68,0.0
1,36.211,129.176,3/17/2020,90.9,0.121,0.678,0.0
1,36.211,129.176,3/18/2020,89.6,0.106,0.929,0.0
1,36.211,129.176,3/19/2020,88.5,0.0962,0.621,0.0
1,36.211,129.176,3/20/2020,87.3,0.0889,0.824,0.0
1,36.211,129.176,3/21/2020,85.9,0.0831,0.979,0.0
1,36.211,129.176,3/22/2020,84.6,0.0781,0.966,0.0
1,36.211,129.176,3/23/2020,83.3,0.0737,0.894,0.0
1,36.211,129.176,3/24/2020,82.0,0.0696,1.0,0.0
1,36.211,129.176,3/25/2020,80.6,0.0658,1.11,0.0
1,36.211,129.176,3/26/2020,83.2,0.0727,0.418,3.5
1,36.211,129.176,3/27/2020,88.2,0.103,0.537,6.0
1,36.211,129.176,3/28/2020,87.4,0.076,0.435,0.0
1,36.211,129.176,3/29/2020,86.1,0.0747,0.915,0.0
1,36.211,129.176,3/30/2020,84.5,0.0726,1.3,0.0
1,36.211,129.176,3/31/2020,82.7,0.0698,1.49,0.0
1,36.211,129.176,4/1/2020,81.4,0.0665,0.939,0.0
1,36.211,129.176,4/2/2020,79.7,0.0632,1.43,0.0
1,36.211,129.176,4/3/2020,77.8,0.0594,1.66,0.0
1,36.211,129.176,4/4/2020,76.0,0.0552,1.54,0.0
1,36.211,129.176,4/5/2020,74.1,0.0522,1.6,0.0
1,36.211,129.176,4/6/2020,72.2,0.0498,1.62,0.0
1,36.211,129.176,4/7/2020,70.4,0.0476,1.52,0.0
1,36.211,129.176,4/8/2020,68.6,0.0456,1.58,0.0
1,36.211,129.176,4/9/2020,66.9,0.0436,1.42,0.0
1,36.211,129.176,4/10/2020,65.8,0.0414,0.89,0.0
1,36.211,129.176,4/11/2020,64.9,0.0396,0.821,0.1
1,36.211,129.176,4/12/2020,64.9,0.0385,0.768,1.0
1,36.211,129.176,4/13/2020,63.6,0.0375,1.13,0.0
1,36.211,129.176,4/14/2020,61.4,0.0363,1.96,0.0
1,36.211,129.176,4/15/2020,59.6,0.0348,1.64,0.0
1,36.211,129.176,4/16/2020,57.9,0.0333,1.48,0.0
1,36.211,129.176,4/17/2020,68.4,0.135,0.388,11.5
1,36.211,129.176,4/18/2020,67.1,0.0428,1.65,0.3
1,36.211,129.176,4/19/2020,83.9,0.718,0.438,19.0
1,36.211,129.176,4/20/2020,82.6,0.258,1.62,0.5
1,36.211,129.176,4/21/2020,80.8,0.167,1.52,0.0
1,36.211,129.176,4/22/2020,79.1,0.115,1.45,0.0
1,36.211,129.176,4/23/2020,77.3,0.0898,1.47,0.0
1,36.211,129.176,4/24/2020,75.3,0.0755,1.76,0.0
1,36.211,129.176,4/25/2020,73.0,0.0667,2.1,0.0
1,36.211,129.176,4/26/2020,70.6,0.0606,2.14,0.0
1,36.211,129.176,4/27/2020,68.6,0.0554,1.83,0.0
1,36.211,129.176,4/28/2020,66.1,0.0515,2.25,0.0
1,36.211,129.176,4/29/2020,63.4,0.0481,2.56,0.0
1,36.211,129.176,4/30/2020,60.5,0.0449,2.75,0.0
1,36.211,129.176,5/1/2020,57.5,0.0419,2.87,0.0
1,36.211,129.176,5/2/2020,55.1,0.039,2.19,0.0
1,36.211,129.176,5/3/2020,59.5,0.0601,0.712,5.5
1,36.211,129.176,5/4/2020,56.8,0.0387,2.7,0.0
1,36.211,129.176,5/5/2020,57.6,0.0412,1.42,2.5
1,36.211,129.176,5/6/2020,54.6,0.037,2.92,0.0
1,36.211,129.176,5/7/2020,52.4,0.0351,2.02,0.0
1,36.211,129.176,5/8/2020,51.7,0.0338,2.11,1.5
1,36.211,129.176,5/9/2020,66.8,0.252,0.45,16.5
1,36.211,129.176,5/10/2020,64.3,0.0541,2.58,0.0
1,36.211,129.176,5/11/2020,60.9,0.0474,3.2,0.0
1,36.211,129.176,5/12/2020,57.9,0.0434,2.93,0.0
1,36.211,129.176,5/13/2020,54.5,0.04,3.24,0.0
1,36.211,129.176,5/14/2020,51.9,0.0364,2.46,0.0
1,36.211,129.176,5/15/2020,55.9,0.0527,0.402,5.0
1,36.211,129.176,5/16/2020,53.4,0.0346,2.81,0.1
1,36.211,129.176,5/17/2020,50.4,0.0326,2.89,0.0
1,36.211,129.176,5/18/2020,51.8,0.0387,1.9,3.5
1,36.211,129.176,5/19/2020,53.4,0.0386,1.74,3.5
1,36.211,129.176,5/20/2020,50.2,0.0299,3.08,0.0
1,36.211,129.176,5/21/2020,48.0,0.028,2.07,0.0
1,36.211,129.176,5/22/2020,45.9,0.0256,2.01,0.0
1,36.211,129.176,5/23/2020,43.1,0.0228,2.64,0.0
1,36.211,129.176,5/24/2020,41.2,0.0194,1.88,0.0
1,36.211,129.176,5/25/2020,39.5,0.0164,1.61,0.0
1,36.211,129.176,5/26/2020,37.6,0.0138,1.81,0.0
1,36.211,129.176,5/27/2020,35.3,0.0115,2.32,0.0
1,36.211,129.176,5/28/2020,33.0,0.00958,2.21,0.0
1,36.211,129.176,5/29/2020,30.9,0.00796,2.06,0.0
1,36.211,129.176,5/30/2020,29.2,0.00652,1.65,0.0
1,36.211,129.176,5/31/2020,27.7,0.00531,1.55,0.0
1,36.211,129.176,6/1/2020,26.1,0.00421,1.56,0.0
1,36.211,129.176,6/2/2020,24.9,0.00317,1.17,0.0
1,36.211,129.176,6/3/2020,23.6,0.00254,1.32,0.0
1,36.211,129.176,6/4/2020,21.9,0.00218,1.73,0.0
1,36.211,129.176,6/5/2020,20.5,0.00196,1.35,0.0
1,36.211,129.176,6/6/2020,19.6,0.00182,0.919,0.0
1,36.211,129.176,6/7/2020,18.4,0.00171,1.16,0.0
1,36.211,129.176,6/8/2020,17.8,0.0016,0.661,0.0
1,36.211,129.176,6/9/2020,17.2,0.00148,0.59,0.0
1,36.211,129.176,6/10/2020,16.7,0.00135,0.559,0.1
1,36.211,129.176,6/11/2020,41.3,0.682,3.25,29.0
1,36.211,129.176,6/12/2020,78.3,6.21,2.42,51.0
1,36.211,129.176,6/13/2020,81.4,3.9,3.39,10.0
1,36.211,129.176,6/14/2020,97.9,11.2,2.08,36.5
1,36.211,129.176,6/15/2020,92.6,4.89,4.67,0.0
1,36.211,129.176,6/16/2020,87.6,2.58,4.42,0.0
1,36.211,129.176,6/17/2020,84.5,1.44,2.59,0.0
1,36.211,129.176,6/18/2020,90.1,0.902,0.993,7.2
1,36.211,129.176,6/19/2020,86.1,0.549,3.83,0.4
1,36.211,129.176,6/20/2020,81.7,0.368,3.93,0.0
1,36.211,129.176,6/21/2020,77.7,0.258,3.62,0.0
1,36.211,129.176,6/22/2020,72.2,0.188,5.05,0.0
1,36.211,129.176,6/23/2020,67.0,0.143,4.87,0.0
1,36.211,129.176,6/24/2020,67.9,0.117,0.921,2.3
1,36.211,129.176,6/25/2020,66.9,0.0961,1.43,0.7
1,36.211,129.176,6/26/2020,62.5,0.0737,4.01,0.0
1,36.211,129.176,6/27/2020,58.6,0.058,3.63,0.0
1,36.211,129.176,6/28/2020,53.6,0.0469,4.73,0.0
1,36.211,129.176,6/29/2020,90.5,2.08,1.47,42.2
1,36.211,129.176,6/30/2020,92.3,0.925,2.9,5.9
1,36.211,129.176,7/1/2020,89.6,0.479,2.53,0.4
1,36.211,129.176,7/2/2020,85.0,0.312,4.16,0.0
1,36.211,129.176,7/3/2020,89.3,0.259,1.03,5.9
1,36.211,129.176,7/4/2020,86.8,0.19,2.12,0.0
1,36.211,129.176,7/5/2020,83.7,0.162,2.63,0.0
1,36.211,129.176,7/6/2020,81.3,0.14,2.05,0.0
1,36.211,129.176,7/7/2020,77.1,0.124,3.87,0.0
1,36.211,129.176,7/8/2020,72.9,0.107,3.82,0.0
1,36.211,129.176,7/9/2020,68.8,0.0913,3.77,0.0
1,36.211,129.176,7/10/2020,91.5,1.07,1.35,26.2
1,36.211,129.176,7/11/2020,88.0,0.337,3.0,0.0
1,36.211,129.176,7/12/2020,99.8,7.9,0.839,27.8
1,36.211,129.176,7/13/2020,112.0,25.9,0.599,54.5
1,36.211,129.176,7/14/2020,111.0,10.7,1.12,0.8
1,36.211,129.176,7/15/2020,110.0,5.44,1.87,2.4
1,36.211,129.176,7/16/2020,105.0,2.84,4.5,0.0
1,36.211,129.176,7/17/2020,99.4,1.58,4.29,0.0
1,36.211,129.176,7/18/2020,95.2,0.929,3.32,0.0
1,36.211,129.176,7/19/2020,93.2,0.58,1.19,0.0
1,36.211,129.176,7/20/2020,91.5,0.385,1.87,0.9
1,36.211,129.176,7/21/2020,92.2,0.308,4.38,5.9
1,36.211,129.176,7/22/2020,113.0,12.7,0.939,45.6
1,36.211,129.176,7/23/2020,122.0,34.4,0.674,63.1
1,36.211,129.176,7/24/2020,122.0,19.0,0.743,11.5
1,36.211,129.176,7/25/2020,123.0,14.5,1.63,13.7
1,36.211,129.176,7/26/2020,118.0,6.71,3.41,0.0
1,36.211,129.176,7/27/2020,123.0,8.44,1.09,16.9
1,36.211,129.176,7/28/2020,124.0,10.1,0.918,14.6
1,36.211,129.176,7/29/2020,124.0,5.67,1.04,3.9
1,36.211,129.176,7/30/2020,127.0,19.8,1.07,36.0
1,36.211,129.176,7/31/2020,123.0,8.31,2.98,0.4
1,36.211,129.176,8/1/2020,118.0,4.07,3.82,0.1
1,36.211,129.176,8/2/2020,113.0,2.15,3.03,0.0
1,36.211,129.176,8/3/2020,109.0,1.22,3.2,0.0
1,36.211,129.176,8/4/2020,104.0,0.734,4.08,0.0
1,36.211,129.176,8/5/2020,100.0,0.47,2.65,0.0
1,36.211,129.176,8/6/2020,107.0,0.431,1.5,9.9
1,36.211,129.176,8/7/2020,129.0,33.9,0.473,84.7
1,36.211,129.176,8/8/2020,131.0,106.0,0.424,168.0
1,36.211,129.176,8/9/2020,126.0,43.4,3.93,0.5
1,36.211,129.176,8/10/2020,130.0,26.4,1.14,18.1
1,36.211,129.176,8/11/2020,128.0,13.9,3.11,4.8
1,36.211,129.176,8/12/2020,123.0,7.02,3.29,0.0
1,36.211,129.176,8/13/2020,117.0,3.78,4.77,0.0
1,36.211,129.176,8/14/2020,111.0,2.14,4.72,0.0
1,36.211,129.176,8/15/2020,106.0,1.27,4.0,0.0
1,36.211,129.176,8/16/2020,99.9,0.784,4.51,0.0
1,36.211,129.176,8/17/2020,93.9,0.509,5.01,0.0
1,36.211,129.176,8/18/2020,87.8,0.335,5.11,0.0
1,36.211,129.176,8/19/2020,81.9,0.23,4.99,0.0
1,36.211,129.176,8/20/2020,76.1,0.165,4.89,0.0
1,36.211,129.176,8/21/2020,72.2,0.122,3.14,0.0
1,36.211,129.176,8/22/2020,68.3,0.0939,3.06,0.0
1,36.211,129.176,8/23/2020,64.2,0.0743,3.42,0.0
1,36.211,129.176,8/24/2020,60.8,0.0603,2.65,0.0
1,36.211,129.176,8/25/2020,58.0,0.0504,2.17,0.0
1,36.211,129.176,8/26/2020,55.9,0.043,1.53,0.0
1,36.211,129.176,8/27/2020,60.2,0.0764,2.11,7.1
1,36.211,129.176,8/28/2020,57.3,0.0362,2.37,0.0
1,36.211,129.176,8/29/2020,55.2,0.0327,2.08,0.5
1,36.211,129.176,8/30/2020,80.0,0.753,2.15,28.8
1,36.211,129.176,8/31/2020,78.3,0.14,1.09,0.0
1,36.211,129.176,9/1/2020,76.5,0.0987,1.29,0.0
1,36.211,129.176,9/2/2020,112.0,4.46,0.588,44.7
1,36.211,129.176,9/3/2020,120.0,19.8,2.33,44.8
1,36.211,129.176,9/4/2020,116.0,8.13,2.64,0.0
1,36.211,129.176,9/5/2020,118.0,4.08,0.492,4.0
1,36.211,129.176,9/6/2020,122.0,9.08,0.397,18.3
1,36.211,129.176,9/7/2020,126.0,19.9,0.554,34.4
1,36.211,129.176,9/8/2020,122.0,8.36,2.31,0.0
1,36.211,129.176,9/9/2020,120.0,4.09,1.81,1.2
1,36.211,129.176,9/10/2020,119.0,2.17,1.78,1.6
1,36.211,129.176,9/11/2020,119.0,1.36,0.951,3.3
1,36.211,129.176,9/12/2020,121.0,1.3,0.587,3.8
1,36.211,129.176,9/13/2020,118.0,0.731,1.65,0.0
1,36.211,129.176,9/14/2020,114.0,0.476,2.17,0.0
1,36.211,129.176,9/15/2020,111.0,0.344,1.73,0.0
1,36.211,129.176,9/16/2020,111.0,0.271,0.651,1.3
1,36.211,129.176,9/17/2020,111.0,0.231,0.558,1.7
1,36.211,129.176,9/18/2020,111.0,0.209,1.05,1.9
1,36.211,129.176,9/19/2020,108.0,0.187,1.18,0.0
1,36.211,129.176,9/20/2020,106.0,0.16,1.04,0.0
1,36.211,129.176,9/21/2020,105.0,0.141,0.829,0.0
1,36.211,129.176,9/22/2020,103.0,0.128,0.582,0.0
1,36.211,129.176,9/23/2020,102.0,0.119,0.479,0.0
1,36.211,129.176,9/24/2020,100.0,0.111,0.505,0.0
1,36.211,129.176,9/25/2020,98.8,0.105,0.592,0.0
1,36.211,129.176,9/26/2020,97.3,0.099,0.646,0.0
1,36.211,129.176,9/27/2020,96.0,0.0939,0.58,0.0
1,36.211,129.176,9/28/2020,94.4,0.0892,0.817,0.0
1,36.211,129.176,9/29/2020,92.9,0.0846,0.822,0.0
1,36.211,129.176,9/30/2020,91.5,0.0802,0.663,0.0
1,36.211,129.176,10/1/2020,90.0,0.0762,0.778,0.0
1,36.211,129.176,10/2/2020,88.6,0.0724,0.799,0.0
1,36.211,129.176,10/3/2020,88.2,0.0691,0.801,1.0
1,36.211,129.176,10/4/2020,87.3,0.0663,0.277,0.1
1,36.211,129.176,10/5/2020,86.1,0.0641,0.606,0.0
1,36.211,129.176,10/6/2020,84.8,0.0618,0.703,0.0
1,36.211,129.176,10/7/2020,83.8,0.0595,0.492,0.0
1,36.211,129.176,10/8/2020,82.7,0.0575,0.508,0.0
1,36.211,129.176,10/9/2020,81.7,0.0557,0.43,0.0
1,36.211,129.176,10/10/2020,80.7,0.054,0.461,0.0
1,36.211,129.176,10/11/2020,79.8,0.0524,0.445,0.0
1,36.211,129.176,10/12/2020,78.8,0.0508,0.438,0.0
1,36.211,129.176,10/13/2020,77.9,0.0493,0.51,0.0
1,36.211,129.176,10/14/2020,77.0,0.0478,0.399,0.0
1,36.211,129.176,10/15/2020,76.0,0.0465,0.519,0.0
1,36.211,129.176,10/16/2020,75.4,0.0452,0.2,0.0
1,36.211,129.176,10/17/2020,74.4,0.044,0.512,0.0
1,36.211,129.176,10/18/2020,73.5,0.0427,0.553,0.0
1,36.211,129.176,10/19/2020,72.6,0.0415,0.5,0.0
1,36.211,129.176,10/20/2020,71.7,0.0402,0.498,0.0
1,36.211,129.176,10/21/2020,82.7,0.159,0.285,12.0
1,36.211,129.176,10/22/2020,82.0,0.0549,0.272,0.0
1,36.211,129.176,10/23/2020,81.2,0.0526,0.484,0.0
1,36.211,129.176,10/24/2020,80.4,0.051,0.43,0.0
1,36.211,129.176,10/25/2020,79.5,0.0496,0.503,0.0
1,36.211,129.176,10/26/2020,78.6,0.0482,0.523,0.0
1,36.211,129.176,10/27/2020,77.8,0.0467,0.477,0.0
1,36.211,129.176,10/28/2020,77.2,0.0452,0.333,0.0
1,36.211,129.176,10/29/2020,76.4,0.0438,0.428,0.0
1,36.211,129.176,10/30/2020,75.8,0.0424,0.357,0.0
1,36.211,129.176,10/31/2020,75.0,0.0411,0.409,0.0
1,36.211,129.176,11/1/2020,77.6,0.0483,0.167,3.1
1,36.211,129.176,11/2/2020,77.0,0.0426,0.358,0.0
1,36.211,129.176,11/3/2020,76.4,0.042,0.304,0.0
1,36.211,129.176,11/4/2020,75.7,0.0411,0.329,0.0
1,36.211,129.176,11/5/2020,75.1,0.0401,0.364,0.0
1,36.211,129.176,11/6/2020,74.8,0.0391,0.0676,0.0
1,36.211,129.176,11/7/2020,74.1,0.0382,0.372,0.0
1,36.211,129.176,11/8/2020,73.6,0.0371,0.335,0.0
1,36.211,129.176,11/9/2020,73.0,0.0361,0.28,0.0
1,36.211,129.176,11/10/2020,72.4,0.0351,0.316,0.0
1,36.211,129.176,11/11/2020,71.9,0.0341,0.31,0.0
1,36.211,129.176,11/12/2020,71.3,0.0332,0.318,0.0
1,36.211,129.176,11/13/2020,70.8,0.0323,0.296,0.0
1,36.211,129.176,11/14/2020,70.3,0.0315,0.243,0.0
1,36.211,129.176,11/15/2020,69.8,0.0307,0.267,0.0
1,36.211,129.176,11/16/2020,69.4,0.03,0.262,0.0
1,36.211,129.176,11/17/2020,69.2,0.0294,0.327,0.4
1,36.211,129.176,11/18/2020,68.8,0.0288,0.224,0.0
1,36.211,129.176,11/19/2020,86.6,0.359,0.232,19.0
1,36.211,129.176,11/20/2020,85.9,0.0882,0.256,0.0
1,36.211,129.176,11/21/2020,85.5,0.076,0.136,0.0
1,36.211,129.176,11/22/2020,86.3,0.0895,0.173,1.4
1,36.211,129.176,11/23/2020,85.6,0.0802,0.256,0.0
1,36.211,129.176,11/24/2020,85.1,0.0746,0.211,0.0
1,36.211,129.176,11/25/2020,84.5,0.0709,0.239,0.0
1,36.211,129.176,11/26/2020,84.0,0.0681,0.195,0.0
1,36.211,129.176,11/27/2020,83.5,0.066,0.171,0.0
1,36.211,129.176,11/28/2020,83.0,0.0643,0.181,0.0
1,36.211,129.176,11/29/2020,82.5,0.0628,0.174,0.0
1,36.211,129.176,11/30/2020,82.0,0.0615,0.181,0.0
1,36.211,129.176,12/1/2020,81.6,0.0603,0.187,0.0
1,36.211,129.176,12/2/2020,81.1,0.0591,0.149,0.0
1,36.211,129.176,12/3/2020,80.7,0.058,0.164,0.0
1,36.211,129.176,12/4/2020,80.2,0.057,0.156,0.0
1,36.211,129.176,12/5/2020,79.8,0.056,0.15,0.0
1,36.211,129.176,12/6/2020,79.4,0.055,0.191,0.0
1,36.211,129.176,12/7/2020,79.0,0.054,0.12,0.0
1,36.211,129.176,12/8/2020,78.6,0.053,0.123,0.0
